height,c,L,size,attack_cost
1804000,0.2,192,860873,2099
1804000,0.2,240,926190,2624
1804000,0.35,100,1014267,1913
1804000,0.35,144,1063851,2755
1804000,0.35,192,1119188,3674
1804000,0.35,240,1194344,4592
1804000,0.5,100,1417512,2733
1804000,0.5,144,1459934,3936
1804000,0.5,192,1521041,5248
1804000,0.5,240,1584808,6560
1804000,0.65,100,2153214,3553
1804000,0.65,144,2157211,5117
1804000,0.65,192,2231542,6822
1804000,0.65,240,2264424,8528
1804000,0.8,100,3813744,4373
1804000,0.8,144,3830652,6298
1804000,0.8,192,3865465,8397
1804000,0.8,240,3881552,10496
1829000,0.2,100,723115,1093
1829000,0.2,144,796587,1574
1829000,0.2,192,846965,2099
1829000,0.2,240,935218,2624
1829000,0.35,100,1023350,1913
1829000,0.35,144,1079278,2755
1829000,0.35,192,1126508,3674
1829000,0.35,240,1207087,4592
1829000,0.5,100,1415371,2733
1829000,0.5,144,1479210,3936
1829000,0.5,192,1551596,5248
1829000,0.5,240,1596819,6560
1829000,0.65,100,2143320,3553
1829000,0.65,144,2180690,5117
1829000,0.65,192,2215249,6822
1829000,0.65,240,2281803,8528
1829000,0.8,100,3852461,4373
1829000,0.8,144,3846378,6298
1829000,0.8,192,3881679,8397
1829000,0.8,240,3861410,10496
1854000,0.2,100,725607,1093
1854000,0.2,144,775600,1574
1854000,0.2,192,859894,2099
1854000,0.2,240,931366,2624
1854000,0.35,100,1016515,1913
1854000,0.35,144,1078299,2755
1854000,0.35,192,1146080,3674
1854000,0.35,240,1218552,4592
1854000,0.5,100,1423719,2733
1854000,0.5,144,1473217,3936
1854000,0.5,192,1536087,5248
1854000,0.5,240,1615470,6560
1854000,0.65,100,2143860,3553
1854000,0.65,144,2192210,5117
1854000,0.65,192,2254829,6822
1854000,0.65,240,2267270,8528
1854000,0.8,100,3895213,4373
1854000,0.8,144,3853128,6298
1854000,0.8,192,3861833,8397
1854000,0.8,240,3905303,10496
1879000,0.2,100,716634,1093
1879000,0.2,144,802983,1574
1879000,0.2,192,851897,2099
