,height,c,L,size
3383,2504000,0.5,240,2063004
3382,2504000,0.5,240,2073984
3381,2504000,0.5,240,2084476
3380,2504000,0.5,240,2090576
3379,2504000,0.5,240,2085940
3378,2504000,0.5,240,2088624
3377,2504000,0.5,240,2072520
3376,2504000,0.5,240,2076912
3375,2504000,0.5,240,2082524
3374,2504000,0.5,240,2086916
3373,2504000,0.5,240,2061784
3372,2504000,0.5,240,2086184
3371,2504000,0.5,240,2090576
3370,2504000,0.5,240,2087648
3369,2504000,0.5,240,2100336
3368,2504000,0.5,240,2085940
3367,2504000,0.5,240,2092040
3366,2504000,0.5,240,2086916
3365,2504000,0.5,240,2087404
3364,2504000,0.5,240,2072032
3363,2504000,0.5,240,2077644
3362,2504000,0.5,240,2078132
3361,2504000,0.5,240,2086672
3360,2504000,0.5,240,2074716
3359,2504000,0.8,100,5350574
3358,2504000,0.8,100,5338618
3357,2504000,0.8,100,5346182
3356,2504000,0.8,100,5353746
3355,2504000,0.8,100,5352770
3354,2504000,0.8,100,5351794
3353,2504000,0.8,100,5333982
3352,2504000,0.8,100,5356674
3351,2504000,0.8,100,5374730
3350,2504000,0.8,100,5352526
3349,2504000,0.8,100,5348134
3348,2504000,0.8,100,5370826
3347,2504000,0.8,100,5353746
3346,2504000,0.8,100,5389858
3345,2504000,0.8,100,5373510
3344,2504000,0.8,100,5369606
3343,2504000,0.8,100,5367166
3342,2504000,0.8,100,5359602
3341,2504000,0.8,100,5332030
3340,2504000,0.8,100,5355454
3339,2504000,0.8,100,5383758
3338,2504000,0.8,100,5363994
3337,2504000,0.8,100,5373998
3336,2504000,0.8,100,5355942
3335,2504000,0.8,100,5343498
3334,2504000,0.8,100,5361066
3333,2504000,0.8,100,5385954
3332,2504000,0.8,100,5366434
3331,2504000,0.8,100,5339838
3330,2504000,0.8,100,5359846
3329,2504000,0.8,144,5286718
3328,2504000,0.8,144,5297698
3327,2504000,0.8,144,5273542
3326,2504000,0.8,144,5294282
3325,2504000,0.8,144,5266710
3324,2504000,0.8,144,5289646
3323,2504000,0.8,144,5296966
3322,2504000,0.8,144,5290622
3321,2504000,0.8,144,5261098
3320,2504000,0.8,144,5239626
3319,2504000,0.8,144,5258170
3318,2504000,0.8,144,5280862
3317,2504000,0.8,144,5270858
3316,2504000,0.8,144,5290622
3315,2504000,0.8,144,5264514
3314,2504000,0.8,144,5284522
3313,2504000,0.8,144,5285986
3312,2504000,0.8,144,5291110
3311,2504000,0.8,144,5270370
3310,2504000,0.8,144,5226206
3309,2504000,0.8,144,5274518
3308,2504000,0.8,144,5288670
3307,2504000,0.8,144,5267442
3306,2504000,0.8,144,5339910
3305,2504000,0.8,144,5267686
3304,2504000,0.8,144,5267930
3303,2504000,0.8,144,5255730
3302,2504000,0.8,144,5269638
3301,2504000,0.8,144,5270126
3300,2504000,0.8,144,5279154
3299,2504000,0.8,192,5254919
3298,2504000,0.8,192,5255651
3297,2504000,0.8,192,5260043
3296,2504000,0.8,192,5237351
3295,2504000,0.8,192,5206363
3294,2504000,0.8,192,5256627
3293,2504000,0.8,192,5243207
3292,2504000,0.8,192,5261263
3291,2504000,0.8,192,5210267
3290,2504000,0.8,192,5258335
3289,2504000,0.8,192,5243695
3288,2504000,0.8,192,5248087
3287,2504000,0.8,192,5223687
3286,2504000,0.8,192,5234179
3285,2504000,0.8,192,5243207
3284,2504000,0.8,192,5242963
3283,2504000,0.8,192,5260531
3282,2504000,0.8,192,5226859
3281,2504000,0.8,192,5256871
3280,2504000,0.8,192,5246867
3279,2504000,0.8,192,5260775
3278,2504000,0.8,192,5235887
3277,2504000,0.8,192,5235643
3276,2504000,0.8,192,5237107
3275,2504000,0.8,192,5260287
3274,2504000,0.8,192,5243451
3273,2504000,0.8,192,5265655
3272,2504000,0.8,192,5218075
3271,2504000,0.8,192,5224663
3270,2504000,0.8,192,5239547
3269,2504000,0.8,240,5233918
3268,2504000,0.8,240,5224158
3267,2504000,0.8,240,5194390
3266,2504000,0.8,240,5245386
3265,2504000,0.8,240,5221962
3264,2504000,0.8,240,5238310
3263,2504000,0.8,240,5252462
3262,2504000,0.8,240,5197074
3261,2504000,0.8,240,5218058
3260,2504000,0.8,240,5207810
3259,2504000,0.8,240,5254170
3258,2504000,0.8,240,5243434
3257,2504000,0.8,240,5232210
3256,2504000,0.8,240,5212446
3255,2504000,0.8,240,5240506
3254,2504000,0.8,240,5253438
3253,2504000,0.8,240,5254658
3252,2504000,0.8,240,5217570
3251,2504000,0.8,240,5249778
3250,2504000,0.8,240,5226842
3249,2504000,0.8,240,5214642
3248,2504000,0.8,240,5251486
3247,2504000,0.8,240,5223426
3246,2504000,0.8,240,5246362
3245,2504000,0.8,240,5204150
3244,2504000,0.8,240,5204882
3243,2504000,0.8,240,5230502
3242,2504000,0.8,240,5216594
3241,2504000,0.8,240,5199026
3240,2504000,0.8,240,5213178
3239,2554000,0.2,100,960177
3238,2554000,0.2,100,947977
3237,2554000,0.2,100,945049
3236,2554000,0.2,100,963837
3235,2554000,0.2,100,948221
3234,2554000,0.2,100,965545
3233,2554000,0.2,100,954321
3232,2554000,0.2,100,955297
3231,2554000,0.2,100,966765
3230,2554000,0.2,100,955541
3229,2554000,0.2,100,957493
3228,2554000,0.2,100,947489
3227,2554000,0.2,100,952857
3226,2554000,0.2,100,958225
3225,2554000,0.2,100,959201
3224,2554000,0.2,100,949929
3223,2554000,0.2,100,952125
3222,2554000,0.2,100,954565
3221,2554000,0.2,100,947733
3220,2554000,0.2,100,954565
3219,2554000,0.2,100,970181
3218,2554000,0.2,100,952125
3217,2554000,0.2,100,952369
3216,2554000,0.2,100,956273
3215,2554000,0.2,100,950905
3214,2554000,0.2,100,951393
3213,2554000,0.2,100,941389
3212,2554000,0.2,100,952125
3211,2554000,0.2,100,954565
3210,2554000,0.2,100,958713
3209,2554000,0.2,144,1019985
3208,2554000,0.2,144,1021693
3207,2554000,0.2,144,1016813
3206,2554000,0.2,144,1019497
3205,2554000,0.2,144,1018765
3204,2554000,0.2,144,1011445
3203,2554000,0.2,144,1014617
3202,2554000,0.2,144,1021205
3201,2554000,0.2,144,1027549
3200,2554000,0.2,144,1017545
3199,2554000,0.2,144,1029989
3198,2554000,0.2,144,1021937
3197,2554000,0.2,144,1014129
3196,2554000,0.2,144,1007053
3195,2554000,0.2,144,1016325
3194,2554000,0.2,144,1023157
3193,2554000,0.2,144,1023401
3192,2554000,0.2,144,1023401
3191,2554000,0.2,144,1010469
3190,2554000,0.2,144,1022913
3189,2554000,0.2,144,1017057
3188,2554000,0.2,144,1008029
3187,2554000,0.2,144,1008029
3186,2554000,0.2,144,1012177
3185,2554000,0.2,144,1020229
3184,2554000,0.2,144,1026085
3183,2554000,0.2,144,1038041
3182,2554000,0.2,144,1029257
3181,2554000,0.2,144,1019741
3180,2554000,0.2,144,1026329
3179,2554000,0.2,192,1085491
3178,2554000,0.2,192,1104035
3177,2554000,0.2,192,1101595
3176,2554000,0.2,192,1094031
3175,2554000,0.2,192,1102571
3174,2554000,0.2,192,1095495
3173,2554000,0.2,192,1105987
3172,2554000,0.2,192,1101351
3171,2554000,0.2,192,1106475
3170,2554000,0.2,192,1106475
3169,2554000,0.2,192,1103547
3168,2554000,0.2,192,1092567
3167,2554000,0.2,192,1084759
3166,2554000,0.2,192,1099643
3165,2554000,0.2,192,1110135
3164,2554000,0.2,192,1101107
3163,2554000,0.2,192,1098179
3162,2554000,0.2,192,1119651
3161,2554000,0.2,192,1107451
3160,2554000,0.2,192,1096227
3159,2554000,0.2,192,1086711
3158,2554000,0.2,192,1097935
3157,2554000,0.2,192,1106231
3156,2554000,0.2,192,1103303
3155,2554000,0.2,192,1103547
3154,2554000,0.2,192,1105743
3153,2554000,0.2,192,1083051
3152,2554000,0.2,192,1100375
3151,2554000,0.2,192,1097935
3150,2554000,0.2,192,1094031
3149,2554000,0.2,240,1195216
3148,2554000,0.2,240,1178624
3147,2554000,0.2,240,1191800
3146,2554000,0.2,240,1178380
3145,2554000,0.2,240,1187408
3144,2554000,0.2,240,1188628
3143,2554000,0.2,240,1191556
3142,2554000,0.2,240,1169596
3141,2554000,0.2,240,1178136
3140,2554000,0.2,240,1183748
3139,2554000,0.2,240,1186920
3138,2554000,0.2,240,1182040
3137,2554000,0.2,240,1184968
3136,2554000,0.2,240,1191556
3135,2554000,0.2,240,1188140
3134,2554000,0.2,240,1182772
3133,2554000,0.2,240,1183748
3132,2554000,0.2,240,1191068
3131,2554000,0.2,240,1177160
3130,2554000,0.2,240,1197412
3129,2554000,0.2,240,1183260
3128,2554000,0.2,240,1178624
3127,2554000,0.2,240,1192044
3126,2554000,0.2,240,1185700
3125,2554000,0.2,240,1193996
3124,2554000,0.2,240,1176916
3123,2554000,0.2,240,1185456
3122,2554000,0.2,240,1184724
3121,2554000,0.2,240,1186432
3120,2554000,0.2,240,1175696
3119,2554000,0.5,100,1938652
3118,2554000,0.5,100,1925232
3117,2554000,0.5,100,1924988
3116,2554000,0.5,100,1911324
3115,2554000,0.5,100,1947924
3114,2554000,0.5,100,1934992
3113,2554000,0.5,100,1943044
3112,2554000,0.5,100,1956464
3111,2554000,0.5,100,1947680
3110,2554000,0.5,100,1928404
3109,2554000,0.5,100,1934992
3108,2554000,0.5,100,1942312
3107,2554000,0.5,100,1955244
3106,2554000,0.5,100,1933772
3105,2554000,0.5,100,1947436
3104,2554000,0.5,100,1933040
3103,2554000,0.5,100,1936944
3102,2554000,0.5,100,1932064
3101,2554000,0.5,100,1930844
3100,2554000,0.5,100,1925232
3099,2554000,0.5,100,1955244
3098,2554000,0.5,100,1942800
3097,2554000,0.5,100,1948412
3096,2554000,0.5,100,1934992
3095,2554000,0.5,100,1929868
3094,2554000,0.5,100,1939384
3093,2554000,0.5,100,1942068
3092,2554000,0.5,100,1939628
3091,2554000,0.5,100,1933528
3090,2554000,0.5,100,1955244
3089,2554000,0.5,144,1974242
3088,2554000,0.5,144,1975218
3087,2554000,0.5,144,1966922
3086,2554000,0.5,144,1968142
3085,2554000,0.5,144,1971314
3084,2554000,0.5,144,1968630
3083,2554000,0.5,144,1972046
3082,2554000,0.5,144,1968142
3081,2554000,0.5,144,1963750
3080,2554000,0.5,144,1964970
3079,2554000,0.5,144,1970582
3078,2554000,0.5,144,1963506
3077,2554000,0.5,144,1977170
3076,2554000,0.5,144,1974730
3075,2554000,0.5,144,1971802
3074,2554000,0.5,144,1970582
3073,2554000,0.5,144,1964970
3072,2554000,0.5,144,1960578
3071,2554000,0.5,144,1953014
3070,2554000,0.5,144,1969850
3069,2554000,0.5,144,1971802
3068,2554000,0.5,144,1978390
3067,2554000,0.5,144,1957406
3066,2554000,0.5,144,1975950
3065,2554000,0.5,144,1962286
3064,2554000,0.5,144,1986930
3063,2554000,0.5,144,1981318
3062,2554000,0.5,144,1960578
3061,2554000,0.5,144,1961066
3060,2554000,0.5,144,1979854
3059,2554000,0.5,192,2029548
3058,2554000,0.5,192,2032476
3057,2554000,0.5,192,2031744
3056,2554000,0.5,192,2018568
3055,2554000,0.5,192,2022228
3054,2554000,0.5,192,2028816
3053,2554000,0.5,192,2030768
3052,2554000,0.5,192,2022716
3051,2554000,0.5,192,2020520
3050,2554000,0.5,192,2008564
3049,2554000,0.5,192,2039308
3048,2554000,0.5,192,2015884
3047,2554000,0.5,192,2029060
3046,2554000,0.5,192,2024180
3045,2554000,0.5,192,2026132
3044,2554000,0.5,192,2013688
3043,2554000,0.5,192,2029792
3042,2554000,0.5,192,2018080
3041,2554000,0.5,192,2036624
3040,2554000,0.5,192,2027352
3039,2554000,0.5,192,2011980
3038,2554000,0.5,192,2028084
3037,2554000,0.5,192,2041504
3036,2554000,0.5,192,2043700
3035,2554000,0.5,192,2039308
3034,2554000,0.5,192,2027596
3033,2554000,0.5,192,2023204
3032,2554000,0.5,192,2028572
3031,2554000,0.5,192,2033940
3030,2554000,0.5,192,2023692
3029,2554000,0.5,240,2108931
3028,2554000,0.5,240,2087459
3027,2554000,0.5,240,2085751
3026,2554000,0.5,240,2081359
3025,2554000,0.5,240,2067939
3024,2554000,0.5,240,2087947
3023,2554000,0.5,240,2088679
3022,2554000,0.5,240,2089655
3021,2554000,0.5,240,2095755
3020,2554000,0.5,240,2092339
3019,2554000,0.5,240,2097219
3018,2554000,0.5,240,2090387
3017,2554000,0.5,240,2095511
3016,2554000,0.5,240,2087459
3015,2554000,0.5,240,2085019
3014,2554000,0.5,240,2086239
3013,2554000,0.5,240,2082335
3012,2554000,0.5,240,2092827
3011,2554000,0.5,240,2100391
3010,2554000,0.5,240,2095999
3009,2554000,0.5,240,2103075
3008,2554000,0.5,240,2100391
3007,2554000,0.5,240,2091851
3006,2554000,0.5,240,2085995
3005,2554000,0.5,240,2108199
3004,2554000,0.5,240,2093071
3003,2554000,0.5,240,2089411
3002,2554000,0.5,240,2095755
3001,2554000,0.5,240,2092827
3000,2554000,0.5,240,2089655
2999,2554000,0.8,100,5386851
2998,2554000,0.8,100,5382215
2997,2554000,0.8,100,5391975
2996,2554000,0.8,100,5355619
2995,2554000,0.8,100,5377335
2994,2554000,0.8,100,5371967
2993,2554000,0.8,100,5402955
2992,2554000,0.8,100,5370259
2991,2554000,0.8,100,5370015
2990,2554000,0.8,100,5362939
2989,2554000,0.8,100,5378555
2988,2554000,0.8,100,5338783
2987,2554000,0.8,100,5376359
2986,2554000,0.8,100,5389047
2985,2554000,0.8,100,5369283
2984,2554000,0.8,100,5382215
2983,2554000,0.8,100,5397099
2982,2554000,0.8,100,5368551
2981,2554000,0.8,100,5395879
2980,2554000,0.8,100,5372943
2979,2554000,0.8,100,5352935
2978,2554000,0.8,100,5398807
2977,2554000,0.8,100,5385387
2976,2554000,0.8,100,5393683
2975,2554000,0.8,100,5362451
2974,2554000,0.8,100,5419303
2973,2554000,0.8,100,5377335
2972,2554000,0.8,100,5366355
2971,2554000,0.8,100,5361963
2970,2554000,0.8,100,5408567
2969,2554000,0.8,144,5280295
2968,2554000,0.8,144,5299815
2967,2554000,0.8,144,5268827
2966,2554000,0.8,144,5286639
2965,2554000,0.8,144,5275659
2964,2554000,0.8,144,5302743
2963,2554000,0.8,144,5301767
2962,2554000,0.8,144,5305183
2961,2554000,0.8,144,5273951
2960,2554000,0.8,144,5289811
2959,2554000,0.8,144,5286151
2958,2554000,0.8,144,5294447
2957,2554000,0.8,144,5298351
2956,2554000,0.8,144,5297375
2955,2554000,0.8,144,5300303
2954,2554000,0.8,144,5294935
2953,2554000,0.8,144,5304939
2952,2554000,0.8,144,5288347
2951,2554000,0.8,144,5302743
2950,2554000,0.8,144,5289079
2949,2554000,0.8,144,5287127
2948,2554000,0.8,144,5303475
2947,2554000,0.8,144,5264435
2946,2554000,0.8,144,5324947
2945,2554000,0.8,144,5294935
2944,2554000,0.8,144,5303719
2943,2554000,0.8,144,5291031
2942,2554000,0.8,144,5281759
2941,2554000,0.8,144,5290543
2940,2554000,0.8,144,5280295
2939,2554000,0.8,192,5254352
2938,2554000,0.8,192,5262160
2937,2554000,0.8,192,5259964
2936,2554000,0.8,192,5261428
2935,2554000,0.8,192,5237516
2934,2554000,0.8,192,5253620
2933,2554000,0.8,192,5234100
2932,2554000,0.8,192,5246788
2931,2554000,0.8,192,5270456
2930,2554000,0.8,192,5231660
2929,2554000,0.8,192,5237028
2928,2554000,0.8,192,5301688
2927,2554000,0.8,192,5232392
2926,2554000,0.8,192,5266552
2925,2554000,0.8,192,5258500
2924,2554000,0.8,192,5263624
2923,2554000,0.8,192,5248008
2922,2554000,0.8,192,5247276
2921,2554000,0.8,192,5267772
2920,2554000,0.8,192,5276068
2919,2554000,0.8,192,5221900
2918,2554000,0.8,192,5284120
2917,2554000,0.8,192,5232148
2916,2554000,0.8,192,5257524
2915,2554000,0.8,192,5256548
2914,2554000,0.8,192,5259232
2913,2554000,0.8,192,5254840
2912,2554000,0.8,192,5251912
2911,2554000,0.8,192,5274604
2910,2554000,0.8,192,5262404
2909,2554000,0.8,240,5237499
2908,2554000,0.8,240,5264583
2907,2554000,0.8,240,5243355
2906,2554000,0.8,240,5243111
2905,2554000,0.8,240,5244575
2904,2554000,0.8,240,5237255
2903,2554000,0.8,240,5251651
2902,2554000,0.8,240,5256775
2901,2554000,0.8,240,5237499
2900,2554000,0.8,240,5249211
2899,2554000,0.8,240,5218223
2898,2554000,0.8,240,5272147
2897,2554000,0.8,240,5262143
2896,2554000,0.8,240,5262631
2895,2554000,0.8,240,5243355
2894,2554000,0.8,240,5248723
2893,2554000,0.8,240,5244087
2892,2554000,0.8,240,5255311
2891,2554000,0.8,240,5240427
2890,2554000,0.8,240,5257263
2889,2554000,0.8,240,5262143
2888,2554000,0.8,240,5245795
2887,2554000,0.8,240,5243599
2886,2554000,0.8,240,5256531
2885,2554000,0.8,240,5271659
2884,2554000,0.8,240,5259459
2883,2554000,0.8,240,5244087
2882,2554000,0.8,240,5241403
2881,2554000,0.8,240,5233351
2880,2554000,0.8,240,5239207
2879,2604000,0.2,100,956572
2878,2604000,0.2,100,958280
2877,2604000,0.2,100,963892
2876,2604000,0.2,100,963648
2875,2604000,0.2,100,954132
2874,2604000,0.2,100,952668
2873,2604000,0.2,100,956572
2872,2604000,0.2,100,969748
2871,2604000,0.2,100,953888
2870,2604000,0.2,100,952424
2869,2604000,0.2,100,944128
2868,2604000,0.2,100,951448
2867,2604000,0.2,100,962428
2866,2604000,0.2,100,955840
2865,2604000,0.2,100,952668
2864,2604000,0.2,100,947544
2863,2604000,0.2,100,951692
2862,2604000,0.2,100,960476
2861,2604000,0.2,100,966332
2860,2604000,0.2,100,960232
2859,2604000,0.2,100,962184
2858,2604000,0.2,100,965844
2857,2604000,0.2,100,951448
2856,2604000,0.2,100,964380
2855,2604000,0.2,100,943152
2854,2604000,0.2,100,965600
2853,2604000,0.2,100,947056
2852,2604000,0.2,100,958768
2851,2604000,0.2,100,967552
2850,2604000,0.2,100,952912
2849,2604000,0.2,144,1020040
2848,2604000,0.2,144,1023456
2847,2604000,0.2,144,1021748
2846,2604000,0.2,144,1022724
2845,2604000,0.2,144,1019064
2844,2604000,0.2,144,1023212
2843,2604000,0.2,144,1027848
2842,2604000,0.2,144,1025652
2841,2604000,0.2,144,1012720
2840,2604000,0.2,144,1019552
2839,2604000,0.2,144,1022968
2838,2604000,0.2,144,1031996
2837,2604000,0.2,144,1020284
2836,2604000,0.2,144,1036144
2835,2604000,0.2,144,1013208
2834,2604000,0.2,144,1025408
2833,2604000,0.2,144,1020528
2832,2604000,0.2,144,1011500
2831,2604000,0.2,144,1027360
2830,2604000,0.2,144,1018332
2829,2604000,0.2,144,1027848
2828,2604000,0.2,144,1023700
2827,2604000,0.2,144,1027848
2826,2604000,0.2,144,1011012
2825,2604000,0.2,144,1015160
2824,2604000,0.2,144,1020040
2823,2604000,0.2,144,1010036
2822,2604000,0.2,144,1024920
2821,2604000,0.2,144,1028336
2820,2604000,0.2,144,1030288
2819,2604000,0.2,192,1117754
2818,2604000,0.2,192,1113606
2817,2604000,0.2,192,1097258
2816,2604000,0.2,192,1106774
2815,2604000,0.2,192,1101650
2814,2604000,0.2,192,1114094
2813,2604000,0.2,192,1109458
2812,2604000,0.2,192,1117022
2811,2604000,0.2,192,1100918
2810,2604000,0.2,192,1103358
2809,2604000,0.2,192,1090182
2808,2604000,0.2,192,1101406
2807,2604000,0.2,192,1106774
2806,2604000,0.2,192,1100430
2805,2604000,0.2,192,1100430
2804,2604000,0.2,192,1112874
2803,2604000,0.2,192,1104822
2802,2604000,0.2,192,1101894
2801,2604000,0.2,192,1102626
2800,2604000,0.2,192,1104090
2799,2604000,0.2,192,1119706
2798,2604000,0.2,192,1097014
2797,2604000,0.2,192,1105066
2796,2604000,0.2,192,1110434
2795,2604000,0.2,192,1095794
2794,2604000,0.2,192,1111410
2793,2604000,0.2,192,1104334
2792,2604000,0.2,192,1108482
2791,2604000,0.2,192,1104578
2790,2604000,0.2,192,1091402
2789,2604000,0.2,240,1192587
2788,2604000,0.2,240,1194539
2787,2604000,0.2,240,1191611
2786,2604000,0.2,240,1182827
2785,2604000,0.2,240,1185999
2784,2604000,0.2,240,1184535
2783,2604000,0.2,240,1182583
2782,2604000,0.2,240,1173311
2781,2604000,0.2,240,1195759
2780,2604000,0.2,240,1171115
2779,2604000,0.2,240,1185023
2778,2604000,0.2,240,1182095
2777,2604000,0.2,240,1192831
2776,2604000,0.2,240,1185755
2775,2604000,0.2,240,1189415
2774,2604000,0.2,240,1184291
2773,2604000,0.2,240,1183803
2772,2604000,0.2,240,1190635
2771,2604000,0.2,240,1190635
2770,2604000,0.2,240,1195271
2769,2604000,0.2,240,1190147
2768,2604000,0.2,240,1192099
2767,2604000,0.2,240,1189415
2766,2604000,0.2,240,1185267
2765,2604000,0.2,240,1188683
2764,2604000,0.2,240,1181607
2763,2604000,0.2,240,1185267
2762,2604000,0.2,240,1192587
2761,2604000,0.2,240,1188195
2760,2604000,0.2,240,1181363
2759,2604000,0.5,100,1939195
2758,2604000,0.5,100,1953591
2757,2604000,0.5,100,1933339
2756,2604000,0.5,100,1936511
2755,2604000,0.5,100,1936999
2754,2604000,0.5,100,1940903
2753,2604000,0.5,100,1941391
2752,2604000,0.5,100,1944075
2751,2604000,0.5,100,1945783
2750,2604000,0.5,100,1940171
2749,2604000,0.5,100,1937975
2748,2604000,0.5,100,1937975
2747,2604000,0.5,100,1930411
2746,2604000,0.5,100,1947003
2745,2604000,0.5,100,1927727
2744,2604000,0.5,100,1952371
2743,2604000,0.5,100,1947247
2742,2604000,0.5,100,1932363
2741,2604000,0.5,100,1946027
2740,2604000,0.5,100,1942855
2739,2604000,0.5,100,1960667
2738,2604000,0.5,100,1955055
2737,2604000,0.5,100,1950663
2736,2604000,0.5,100,1946759
2735,2604000,0.5,100,1936267
2734,2604000,0.5,100,1942855
2733,2604000,0.5,100,1965547
2732,2604000,0.5,100,1949931
2731,2604000,0.5,100,1939439
2730,2604000,0.5,100,1924555
2729,2604000,0.5,144,1970637
2728,2604000,0.5,144,1972345
2727,2604000,0.5,144,1956241
2726,2604000,0.5,144,1956973
2725,2604000,0.5,144,1971613
2724,2604000,0.5,144,1980885
2723,2604000,0.5,144,1984057
2722,2604000,0.5,144,1976005
2721,2604000,0.5,144,1983569
2720,2604000,0.5,144,1981129
2719,2604000,0.5,144,1977957
2718,2604000,0.5,144,1968685
2717,2604000,0.5,144,1985521
2716,2604000,0.5,144,1971857
2715,2604000,0.5,144,1968197
2714,2604000,0.5,144,1974541
2713,2604000,0.5,144,1971369
2712,2604000,0.5,144,1983325
2711,2604000,0.5,144,1986741
2710,2604000,0.5,144,1973321
2709,2604000,0.5,144,1986497
2708,2604000,0.5,144,1984301
2707,2604000,0.5,144,1978933
2706,2604000,0.5,144,1970149
2705,2604000,0.5,144,1982349
2704,2604000,0.5,144,1987229
2703,2604000,0.5,144,1996257
2702,2604000,0.5,144,1961853
2701,2604000,0.5,144,1982105
2700,2604000,0.5,144,1965025
2699,2604000,0.5,192,2021307
2698,2604000,0.5,192,2063275
2697,2604000,0.5,192,2024479
2696,2604000,0.5,192,2024967
2695,2604000,0.5,192,2031799
2694,2604000,0.5,192,2034971
2693,2604000,0.5,192,2042047
2692,2604000,0.5,192,2011303
2691,2604000,0.5,192,2023015
2690,2604000,0.5,192,2006423
2689,2604000,0.5,192,2033507
2688,2604000,0.5,192,2032775
2687,2604000,0.5,192,2041071
2686,2604000,0.5,192,2023015
2685,2604000,0.5,192,2036923
2684,2604000,0.5,192,2030091
2683,2604000,0.5,192,2011791
2682,2604000,0.5,192,2025943
2681,2604000,0.5,192,2038143
2680,2604000,0.5,192,2028383
2679,2604000,0.5,192,2039851
2678,2604000,0.5,192,2018867
2677,2604000,0.5,192,2025455
2676,2604000,0.5,192,2023259
2675,2604000,0.5,192,2022283
2674,2604000,0.5,192,2024235
2673,2604000,0.5,192,2024479
2672,2604000,0.5,192,2035947
2671,2604000,0.5,192,2029603
2670,2604000,0.5,192,2031067
2669,2604000,0.5,240,2099470
2668,2604000,0.5,240,2097274
2667,2604000,0.5,240,2074826
2666,2604000,0.5,240,2083366
2665,2604000,0.5,240,2099226
2664,2604000,0.5,240,2099226
2663,2604000,0.5,240,2089466
2662,2604000,0.5,240,2101666
2661,2604000,0.5,240,2097762
2660,2604000,0.5,240,2103130
2659,2604000,0.5,240,2106302
2658,2604000,0.5,240,2103862
2657,2604000,0.5,240,2106790
2656,2604000,0.5,240,2079706
2655,2604000,0.5,240,2104106
2654,2604000,0.5,240,2093858
